Subject,Run,Dict_Key,Acc_Diff_Mean,Acc_Diff_Median,Acc_Diff_Std,Box_Diff_Mean,Box_Diff_Median,Box_Diff_Std
X13844,1,"(4, 2)",-0.2313420220882532,-0.2163766328451202,0.2063958595754015,0.11884413337490211,-0.0013814499834552407,0.28464711448598373
X13844,1,"(4, 3)",-0.20040578536282058,-0.3227530686912035,0.3431268802200866,0.08233908894989225,-0.007113499799743295,0.3226569666789463
X13844,1,"(4, 4)",-0.31639583746900407,-0.06997860871939238,0.49745564612269777,-0.28525298004969957,-0.009004199877381325,0.44958808621573043
X13844,2,"(1, 1)",-0.23291464836162498,-0.17769454313309285,0.40039201503147126,-0.28635224006138743,-0.029956999933347106,0.3683828579599622
X13844,2,"(1, 2)",-0.07526411687054953,-0.07292683990202631,0.2764169197460214,0.18482960001565515,0.05100400000810623,0.2861940264126953
X13844,2,"(1, 3)",-0.04553829801694506,-0.09547993853149228,0.49677065251639735,0.22005602999124677,0.07089875021483749,0.3377822658641428
X13844,2,"(1, 4)",1.8491051600816322e-05,-0.006291954636390623,0.038909959199048647,0.10597012500511482,0.10994169989135116,0.04330733696059021
X13844,2,"(2, 1)",-0.26405959111188765,-0.21317544097536903,0.10925914418641691,-0.16625735006527975,-0.12598590005654842,0.10206458652389423
X13844,2,"(2, 2)",-0.16872048775834805,-0.1393683641806041,0.10444953913888036,-0.0351321214444137,0.0004819000605493784,0.12341226707421371
X13844,2,"(2, 3)",-0.08355842332748065,-0.08503044023480744,0.1430600417073496,0.06118631247954909,0.07384020008612424,0.16501712621094178
X13844,2,"(2, 4)",-0.05771366025446965,0.006031305611760185,0.21001995041564034,0.1224728899775073,0.1535817999392748,0.2550061821235907
X13844,2,"(3, 1)",-0.13675466706690242,-0.1269797469426796,0.07043818522379625,-0.05923004001379013,-0.049806399969384074,0.0850106652049881
X13844,2,"(3, 2)",-0.2756009655872908,-0.20294039702882982,0.20867193501999975,-0.1443985384853127,-0.10194190009497106,0.16205766048466036
X13844,2,"(3, 3)",-0.08898283482939266,-0.053915900126258465,0.095517725942014,0.001778772756965323,0.0049852002412080765,0.07136563511794504
X13844,2,"(3, 4)",-0.08311804651118616,-0.15805994700151363,0.3575344754821797,0.14475277997553349,-0.036467500030994415,0.48783558187342696
X13844,2,"(4, 1)",-0.39536139619412547,-0.2618489541487464,0.3503787149750712,-0.17231713999062775,-0.054916500113904476,0.3587842994174391
X13844,2,"(4, 2)",-0.1688460936547007,-0.20066833881842822,0.20289725946205892,0.004406212538015097,-0.03140740015078336,0.2158658652863852
X13844,2,"(4, 3)",-0.16736598018513887,-0.1369471416630041,0.16506077242603773,-0.004754079994745553,0.02071174990851432,0.10112226653317649
X13844,2,"(4, 4)",0.010658976044286783,-0.09619312174141054,0.30322999050377075,0.21550056672034165,0.05997790000401437,0.2909326848739578
X33332,1,"(1, 1)",-0.11086369684290227,-0.10277113734249746,0.14590074883804885,-0.024359233328141272,-0.05508999992161989,0.15179247467732263
X33332,1,"(1, 2)",-0.04313032011754181,-0.07372090426551303,0.14543691738228123,0.17401905002770945,0.17401905002770945,0.1609682499547489
X33332,1,"(1, 3)",-0.07259241988403316,-0.05027804639860045,0.12645149967453373,0.03940180002246052,0.027106899884529412,0.09959701662452695
X33332,1,"(1, 4)",-0.06378781096489408,-0.0930384287305589,0.19004538503552348,0.06614133331459016,0.08095919998595491,0.09769124555344684
X33332,1,"(2, 1)",-0.15013140835330036,-0.159952440650738,0.12916380599478233,-0.03356717999558896,0.03428569994866848,0.11474744368237104
X33332,1,"(2, 2)",-0.14713283625739826,-0.09916024282390545,0.09525159600688932,0.014074779953807593,0.06088789994828403,0.09600923084143301
X33332,1,"(2, 3)",-0.18293865469013784,-0.14616602723620853,0.12320500472863913,-0.10267346658899139,-0.10585049993824214,0.0800496227331398
X33332,1,"(2, 4)",-0.18122805371846354,-0.19472445994090976,0.09290762297667414,-0.003657699989465376,0.01008710009045899,0.09152242282926211
X33332,1,"(3, 1)",-0.18063653758964,-0.1976653495326619,0.05811229894570582,-0.0195118833022813,-0.019035350007470697,0.054087609449857445
X33332,1,"(3, 2)",-0.12926394305243388,-0.14463768603761032,0.0545394680627178,0.052722500055097044,0.052722500055097044,0.0
X33332,1,"(3, 3)",-0.16728531838482386,-0.1454179949203107,0.05985832408238003,0.0010302000058194,0.008093100041151047,0.02460076115357005
X33332,1,"(3, 4)",-0.14115051594840022,-0.13700573496330565,0.07784539399990272,0.054990899962528296,0.06362029997399077,0.09181920679112697
X33332,1,"(4, 1)",-0.44822463908542615,-0.5141285253057923,0.15518508579756293,-0.08136000001104549,-0.11548470001434907,0.10457694077903142
X33332,1,"(4, 2)",-0.2774892070763895,-0.32298992693642803,0.1304732975471042,0.022963066721179832,-0.0030665999511256814,0.12962943287444634
X33332,1,"(4, 3)",-0.1336536505485466,-0.21075946002644802,0.26141364260997574,-0.03462055998388678,-0.014030499965883791,0.032915655054294224
X33332,1,"(4, 4)",-0.28535515072078754,-0.337614756865802,0.1250780190860251,-0.026346766700347263,-0.07498230005148798,0.08709900485424098
X33332,2,"(1, 1)",-0.13244654878530313,-0.11198231650876145,0.06118519001123787,-0.03529140003956854,-0.05304255004739389,0.10020207087500065
X33332,2,"(1, 2)",-0.03571756957239329,-0.02871448546958444,0.052943292894841315,0.05276127503020689,0.0320358500466682,0.06395571704383797
X33332,2,"(1, 3)",-0.0675959798740019,-0.07117741698696542,0.04145054809779855,-0.018230099987704307,-0.005522100022062659,0.02746453124511617
X33332,2,"(1, 4)",-0.00534614297579523,-0.013371124536202844,0.03125727278136975,0.07464010000694543,0.06788089993642643,0.02569736200965493
X33332,2,"(2, 1)",-0.1086554817982355,-0.1351805404343206,0.07026349788986867,-0.026732262485893443,-0.033523499965667725,0.07346220757307387
X33332,2,"(2, 2)",-0.05790674083549572,-0.07675781079100141,0.06211103495880684,0.023081485730861977,0.029042599955573678,0.024608972625935515
X33332,2,"(2, 3)",-0.10944634942766164,-0.1159805216901981,0.0434276713335965,-0.011935975004841263,-0.018942449998576194,0.0512205614374402
X33332,2,"(2, 4)",0.007632379624099344,-0.01572863557754245,0.07816312003374513,0.09803857142105699,0.10197930003050715,0.05458848323554011
X33332,2,"(3, 1)",-0.09869528418396097,-0.10260420913265339,0.04518213086301829,0.005974500052010019,0.0399073000298813,0.06355636345636673
X33332,2,"(3, 2)",-0.2355932620694318,-0.19219532695749614,0.11875657388070063,-0.020738922253561515,-0.03199099993798882,0.06840278583547643
X33332,2,"(3, 3)",-0.12649860152474554,-0.11276566778528024,0.04060158663933297,0.02597639998809124,0.022431650082580745,0.023399058937677613
X33332,2,"(3, 4)",-0.08323418956603659,-0.06894311879719375,0.06322720584290706,0.00960578749072738,0.01703484996687621,0.05326063304003072
X33332,2,"(4, 1)",-0.3424237780333166,-0.3477353544350751,0.12071727084706337,-0.11095524001866579,-0.13500309991650283,0.0752738305217404
X33332,2,"(4, 2)",-0.2339528456747533,-0.24520984842396337,0.07857871017096854,-0.03978395452511243,-0.03310789994429797,0.040189108671197606
X33332,2,"(4, 3)",-0.3246544857431922,-0.3271068672129495,0.06165589707433957,-0.06381256249733269,-0.05912445002468303,0.07350072255117601
X33332,2,"(4, 4)",-0.2198062538344599,-0.23699895472985322,0.05060899392620501,-0.024765350011875853,-0.025451650028117,0.03478868409015258
X05398,1,"(1, 1)",-0.02644828240549135,-0.009559703289072297,0.10543273053766414,-0.00593202857167593,0.005481949890963733,0.10448073877450167
X05398,1,"(1, 2)",-0.035836116703186156,-0.02597798534530313,0.15117264730582658,-0.020387337543070316,-0.026962100062519312,0.1497763226282132
X05398,1,"(1, 3)",0.06022949350275681,0.02416180827976283,0.13885383982657004,0.08012304001798233,0.0419668999966234,0.13982832263793601
X05398,1,"(1, 4)",0.0719436244813914,0.04364947472390321,0.088713812500808,0.09626296248461585,0.0731322499923408,0.08636397474051416
X05398,1,"(2, 1)",-0.1239318225343827,-0.05149045241051847,0.2027426318208967,-0.08121179995526161,-0.0048658999148756266,0.21168320634010196
X05398,1,"(2, 2)",-0.00039307556420749014,0.007099920164164497,0.11191364566018747,0.04497708007693291,0.0349904999602586,0.11374906243159852
X05398,1,"(2, 3)",-0.023784750609520025,-0.01032890068858111,0.06632666467841834,0.030277427222410388,0.04303509998135269,0.07262911014031902
X05398,1,"(2, 4)",0.010548640682406664,0.016045143227143815,0.021857899967474104,0.0630219501326792,0.06652820005547255,0.014427000861785094
X05398,1,"(3, 1)",-0.13226255142052026,-0.12675427760835645,0.14931054662975748,-0.06061448565950351,-0.0637549499515444,0.07869450960901413
X05398,1,"(3, 2)",-0.1841687967069333,-0.16482788194766115,0.07484179620502694,-0.08996011109815703,-0.09203519998118281,0.05570682191900056
X05398,1,"(3, 3)",-0.04029618186509429,-0.0613744545495038,0.10090743935278979,0.009567916639045708,-0.007933050161227584,0.07229034215832997
X05398,1,"(3, 4)",0.003623000837322406,0.022194993636716176,0.07184268404840063,0.04965412005161245,0.06996129988692701,0.06534945810756046
X05398,1,"(4, 1)",-0.14347406835918555,-0.13366808549549342,0.09828081040538307,-0.0768140222515083,-0.07494640001095831,0.06511841040025115
X05398,1,"(4, 2)",-0.1774658552606135,-0.15696202063056475,0.1309565213165626,-0.059509333378324904,-0.0460460998583585,0.06315260699651992
X05398,1,"(4, 3)",-0.05349564156900394,-0.04807480957934701,0.056680366605421334,-0.0042648833865920706,-0.003989600110799074,0.05328876600252685
X05398,1,"(4, 4)",-0.1361669820798127,-0.0920996719583325,0.17354431290473202,-0.005025800026487559,-0.002460649935528636,0.017218347478416923
X05398,2,"(1, 1)",0.006113769301002904,-0.013197153418126162,0.08111163641226918,0.022771857063552097,-0.001524000079371035,0.09323473153871775
X05398,2,"(1, 2)",-0.17430282562623414,-0.07582428887735848,0.22388108508620683,-0.15211125987116247,-0.049573049996979535,0.2254200310777738
X05398,2,"(1, 3)",-0.017894183148727778,-0.00491467923732436,0.07042298089035176,-0.00933286671837171,-0.00755480001680553,0.06881195556643564
X05398,2,"(1, 4)",0.01726574358978571,0.007710825281272066,0.07650149753368832,0.046694543765624985,0.04211050004232675,0.04938347156594785
X05398,2,"(2, 1)",0.022564110329282874,0.018575581252065043,0.11718426134873992,0.05666041669125358,0.05708920012693852,0.12186342711099425
X05398,2,"(2, 2)",-0.04337466757059444,-0.01072788874613223,0.19066108353503136,-0.006368100037798285,0.0230447999201715,0.19189329726405172
X05398,2,"(2, 3)",0.019516240630756312,0.01676905331412279,0.06813772648955808,0.05773983331164345,0.05852920014876872,0.0687371543580939
X05398,2,"(2, 4)",0.1294633496515522,0.08094630931497074,0.13974367870312543,0.15633105002343656,0.1086215500254184,0.14614734322744122
X05398,2,"(3, 1)",-0.05813114748994108,-0.05757184437405491,0.04215103914451956,-0.01734268666865925,-0.004966199863702059,0.04169129896341217
X05398,2,"(3, 2)",-0.14556167389142485,-0.1062823431538783,0.15115411081017677,-0.08268844610295044,-0.04603409976698458,0.12130184122404701
X05398,2,"(3, 3)",-0.056975680695971476,-0.0663797527322601,0.06558187892216304,0.014702858306312313,0.007444650051183999,0.055959118784445656
X05398,2,"(3, 4)",0.009411772953500354,0.010127041667467557,0.06997847354375814,0.05003203336511635,0.045463450253009796,0.06956906937146923
X05398,2,"(4, 1)",-0.053099993848496174,-0.04430204104877433,0.054143130668926995,-0.04021145456301218,-0.028016699943691492,0.0548759700855592
X05398,2,"(4, 2)",-0.12021357161236303,-0.12282856378703513,0.04070142980481729,-0.10854581819677894,-0.10185370035469532,0.03541939395211127
X05398,2,"(4, 3)",-0.04338711643550225,-0.05193226198357291,0.100726549598788,-0.00914052000734955,-0.027066299924626946,0.0856669383438043
X05398,2,"(4, 4)",-0.050039853466223305,-0.05293546440165006,0.02491582280745575,-0.015528190042823553,-0.021512750070542097,0.029818768436856984
X44909,1,"(1, 1)",-0.12340044232729991,-0.12340044232729991,0.0,,,
X44909,1,"(1, 2)",-0.10267045142068291,-0.07643199489280317,0.3780318344636204,0.04670524998800829,0.12948669999605045,0.4613758112819296
X44909,1,"(1, 3)",0.10239129710559035,-0.015712363059609546,0.3923178846662306,0.09071980000589974,0.11499850009568036,0.19051135960614368
X44909,1,"(1, 4)",-0.28321555943973314,-0.2034045422357977,0.43191143012828165,0.024024800048209727,0.024024800048209727,0.0
X44909,1,"(2, 1)",-0.2913206574170484,-0.2913206574170484,0.0,-0.2508887000149116,-0.2508887000149116,0.0
X44909,1,"(2, 2)",-0.09877625219238352,-0.07578440537227688,0.3493771787601542,-0.053770920017268506,-0.010987600078806281,0.35617776450233646
X44909,1,"(2, 3)",-0.03431941631638245,0.020678693570767848,0.2872653120445889,0.023512000003113195,0.07200909988023341,0.2998032160792782
X44909,1,"(2, 4)",0.15551705509320238,0.160364450856196,0.15179038101704323,0.10048310001729988,0.05234090000158176,0.1933571351597738
X44909,1,"(3, 1)",-0.05198000488174448,-0.05198000488174448,0.0,0.05883960006758571,0.05883960006758571,0.0
X44909,1,"(3, 2)",-0.07446603033704088,-0.11508932040736347,0.2223345353109019,-0.01467283999081701,-0.0635306999902241,0.21009348623019533
X44909,1,"(3, 3)",0.047114619640975484,0.009813771762712309,0.1680541996247966,0.07229905382980807,0.04200779995881021,0.157550298384512
X44909,1,"(3, 4)",0.13396426933328598,-0.03122937065895287,0.3686619925223463,0.2082935000570225,0.005916100111790001,0.37845975816167515
X44909,1,"(4, 1)",-0.13689234111622084,-0.2698440798057414,0.4537627398501372,0.03341334001161158,-0.05203939997591078,0.5342735817678991
X44909,1,"(4, 2)",-0.14542412483451658,-0.14146408920739073,0.27269389782504055,-0.10416663753858302,-0.01353910006582737,0.3066902321893275
X44909,1,"(4, 3)",0.02731281745105437,0.1055903675285339,0.4577535711773626,-0.013513524987502024,0.0785202500410378,0.6025752560576573
X44909,1,"(4, 4)",0.08377460852991316,-0.003056005370043191,0.18594553041258022,0.021037549944594502,0.021037549944594502,0.008901549968868494
X44909,2,"(1, 1)",-0.13077539287651557,-0.06405065976671565,0.2119225015265668,-0.012014300019169847,0.033963499940000474,0.1833590289155798
X44909,2,"(1, 2)",-0.10244424360147789,-0.028285759452978176,0.28484490099856485,0.08353443331240366,0.10884929995518178,0.07970201780929421
X44909,2,"(1, 3)",0.055862291371706126,0.02247816449720008,0.32943548667531064,0.047800485676686676,0.09835570002906024,0.3729281316471644
X44909,2,"(1, 4)",-0.18501532744145313,-0.07862396358307955,0.26438613366084085,-0.09381859996938147,-0.009933049965184182,0.2925697404164307
X44909,2,"(2, 1)",0.011227950222860692,-0.051687248013016385,0.20607585176938875,0.01625310000963509,-0.025141200050711632,0.19853856036009734
X44909,2,"(2, 2)",0.12267957447422789,0.08166075603685485,0.18095673492409098,0.119648324965965,0.026553050032816827,0.17234078150145807
X44909,2,"(2, 3)",-0.08003785788239552,-0.017019111310496993,0.20981642676128448,-0.04568173845585149,0.018837700015865266,0.2172489939172124
X44909,2,"(2, 4)",0.12852253348763715,0.2907978247600289,0.2582957026528603,0.1866179999584953,0.3259360999800265,0.2302912937725686
X44909,2,"(3, 1)",-0.151172943313296,-0.151172943313296,0.0,-0.11494789994321764,-0.11494789994321764,0.0
X44909,2,"(3, 2)",-0.07315186368743419,-0.1669473969534355,0.2887670828764184,-0.04803647998487577,-0.14002184994751588,0.2886683015768625
X44909,2,"(3, 3)",-0.016549960068328824,-0.0037281107064119634,0.18166898070540002,0.028415622241381142,0.07086249999701977,0.19151267310576842
X44909,2,"(3, 4)",0.01027981586527634,-0.04980030419582626,0.35280629535269936,0.0629646250163205,-0.009855099953711033,0.36536721817146633
X44909,2,"(4, 1)",-0.2256198544284251,-0.30370274492105764,0.23801057512841428,-0.04811889999546111,-0.15897260000929236,0.25715806079510795
X44909,2,"(4, 2)",-0.22983438665174352,-0.160304459042654,0.2157935435795215,-0.11949876672588289,-0.060469900141470134,0.1278777477668543
X44909,2,"(4, 3)",-0.012333394326384394,0.001011875378029825,0.3230280432078225,0.1926749143084245,0.2109468000708148,0.28557914008365565
X44909,2,"(4, 4)",-0.3402035900151558,-0.18669059743786098,0.22436031011512989,-0.12449779998860322,-0.01695494999876246,0.2747357529954936
X98504,1,"(1, 1)",-0.015152122116700983,0.008640501618604746,0.07267507050014245,-0.006243181753564964,0.01235360000282526,0.06098248608522844
X98504,1,"(1, 2)",-0.012850347939009478,-0.01405633950023455,0.12923934871707699,-0.016716028613570546,-0.003394950064830482,0.09416452582938549
X98504,1,"(1, 3)",0.02681059748215785,-0.008075104687549406,0.07416318557893337,0.022875127276744355,0.006897500017657876,0.05149889991872916
X98504,1,"(1, 4)",0.03197949817903683,0.02255526641805078,0.0650045782197079,0.0583298940978506,0.05507089989259839,0.051392366062585834
X98504,1,"(2, 1)",-0.03696072374666084,-0.0469092417827926,0.08765916497810662,0.004217707086354494,0.008875199942849576,0.07903421688374532
X98504,1,"(2, 2)",-0.08169981573914635,-0.09590450765309039,0.08577937929512697,-0.03150224996109804,-0.05221599992364645,0.09133023991885728
X98504,1,"(2, 3)",0.0010572246607256494,0.012069947966297623,0.07932448798958716,0.03683231541743645,0.02997979987412691,0.06798907277683558
X98504,1,"(2, 4)",0.03152330710112952,0.03795558829285603,0.07876127834125352,0.07148204167606309,0.08249205001629889,0.07137768048686868
X98504,1,"(3, 1)",-0.18018288198017818,-0.18611463389270372,0.07438229073252416,-0.019141255567471187,-0.028002900071442127,0.04506128719043099
X98504,1,"(3, 2)",-0.21421218668139688,-0.2029983320234438,0.08640106376724724,-0.03904136357066983,-0.021964600076898932,0.056853497267856955
X98504,1,"(3, 3)",-0.193930636436011,-0.200196180163845,0.0574259913646244,-0.013758576922835065,-0.012086499948054552,0.0447558539839703
X98504,1,"(3, 4)",-0.13595008643344192,-0.16493287004991997,0.10863732779009985,0.026319158797645393,0.0021849998738616705,0.09178650856294403
X98504,1,"(4, 1)",-0.2297772520340135,-0.25067684723374634,0.09007813277596478,-0.026136277786766488,-0.042486449936404824,0.07736784943814072
X98504,1,"(4, 2)",-0.22528651192693758,-0.22077461563100825,0.05756994125445966,-0.06448506666347384,-0.07494250009767711,0.0552834653461765
X98504,1,"(4, 3)",-0.18331851981685476,-0.17680041627179638,0.08419734509248117,-0.011580728609780115,-0.008640900254249573,0.06245105955439937
X98504,1,"(4, 4)",-0.15140264430981426,-0.17222556042907386,0.09885460065557908,-0.0013900999911129475,-0.00392954982817173,0.048956405754354976
X98504,2,"(1, 1)",-0.04591503730544468,-0.044903149986545765,0.06283738053084384,-0.021501815779820868,-0.011990599799901247,0.05286288929771119
X98504,2,"(1, 2)",-0.1239382398017297,-0.0651583219243998,0.11476057318794222,-0.06974018183113499,-0.04198019998148084,0.11231274363492126
X98504,2,"(1, 3)",0.0023313713052276106,0.03159476158198052,0.10417040392505034,0.0434176999454697,0.04094539990182966,0.06124152302715997
X98504,2,"(1, 4)",-0.04233548090897719,-0.030124603279154727,0.07441746930652347,-0.01565119338532289,0.009844300104305148,0.07561664306657544
X98504,2,"(2, 1)",-0.028085027718381415,-0.030051434401717425,0.046431219667867174,0.02076133851033564,0.01807730016298592,0.051617756768961506
X98504,2,"(2, 2)",-0.026750553028294044,-0.042877463225678314,0.0847208549536147,0.013176009990274906,-0.002037850092165172,0.09166320684315855
X98504,2,"(2, 3)",0.023789676125586974,0.007046180128352536,0.09179565387172929,0.08031038332652922,0.05055810010526329,0.08770802760625168
X98504,2,"(2, 4)",0.023991384704577096,0.013403901474927316,0.05693110219709755,0.08389810904521834,0.06901919981464744,0.059610924698484585
X98504,2,"(3, 1)",-0.19521986035679212,-0.19777074122318983,0.04863498308612531,-0.023216727232052523,-0.010973399970680475,0.046723028120216566
X98504,2,"(3, 2)",-0.13465596949721084,-0.1894652796668308,0.1378769230576986,-0.01968830996192992,-0.052899249945767224,0.09898170770208803
X98504,2,"(3, 3)",-0.13675005036013907,-0.12505279803898178,0.15250453574455247,-0.014138649974483997,0.003985949908383191,0.1120614017946522
X98504,2,"(3, 4)",-0.1278336550718473,-0.1642842766353696,0.11709532902917111,0.027755288242855492,0.025976400123909116,0.09382047285460597
X98504,2,"(4, 1)",-0.2579507013250526,-0.2412178331173482,0.0686798101720765,-0.024323899977995705,-0.04244240000844002,0.07237702377197869
X98504,2,"(4, 2)",-0.2728230061094336,-0.26497439477828266,0.0951708948661134,-0.05931410666865607,-0.07298849988728762,0.10143765479410552
X98504,2,"(4, 3)",-0.21351166644322267,-0.2086118219737618,0.04815754326755854,-0.008486450051090546,-0.01611710013821721,0.0646941166786779
X98504,2,"(4, 4)",-0.19594423012699042,-0.1884466698157274,0.03777967914458733,-0.002858099972151897,0.0030163999181240797,0.032524990830718574
X03004,1,"(1, 1)",-0.054792242244691515,-0.05513850472452114,0.024111395525041154,0.015047500084619969,0.015047500084619969,0.0
X03004,1,"(1, 2)",-0.06345107433035223,-0.07107876411372371,0.16151319203240194,-0.01202829999383539,0.014889500045683235,0.056445909126634074
X03004,1,"(1, 3)",0.0015899363190415405,0.006196454055757694,0.06209070665327846,0.06358236666225518,0.06292419997043908,0.058740485236783935
X03004,1,"(1, 4)",-0.07677517823120773,-0.13972161777836595,0.18900899054152148,0.2219770000083372,0.2219770000083372,0.0
X03004,1,"(2, 1)",-0.004502521117147644,0.005859321270589135,0.02517446036270315,0.01935386665475865,0.046034099999815226,0.04059941382634773
X03004,1,"(2, 2)",-0.0308942182283167,-0.03361363862587116,0.08304047212082762,-0.007782808325525063,0.0033833500056061894,0.07106589588550098
X03004,1,"(2, 3)",0.022603081260817125,0.002005115576239558,0.10024467286428979,0.054179175007448066,0.03091005000169389,0.10548311527266287
X03004,1,"(2, 4)",0.027692079937938874,-0.12025430683972815,0.21109238962910307,0.0782994333615837,-0.07907249999698251,0.2346438170469686
X03004,1,"(3, 1)",-0.07439363674710188,-0.06926561111759766,0.04072676430272564,-0.04330566669038186,-0.016949200013186783,0.037945414527768104
X03004,1,"(3, 2)",-0.10358894671323345,-0.06509550475565712,0.09543968865011108,-0.06909617692088851,-0.03188540006522089,0.09656127136908538
X03004,1,"(3, 3)",-0.09026766634748053,-0.11072124043105337,0.13196328757392756,-0.024188226670958102,-0.041983500006608665,0.08653601732990371
X03004,1,"(3, 4)",-0.05128295492592161,-0.05169152508679303,0.053995488411422196,-0.013852885733025946,-0.01803420000942424,0.06269156263639995
X03004,1,"(4, 1)",-0.06925842536621318,-0.06925842536621318,0.0159379065281402,-0.0004259999841451645,-0.0004259999841451645,0.025481500022578984
X03004,1,"(4, 2)",-0.10423624502025652,-0.06486662247030583,0.10977735600050952,-0.05652074998943135,-0.05652074998943135,0.12770715000806376
X03004,1,"(4, 3)",0.008250007616575716,-0.019093052162819812,0.13866857531800889,0.05344034287346793,0.04210880002938211,0.13408061133386948
X03004,1,"(4, 4)",0.050317329063550104,0.050317329063550104,0.04204086772461815,0.12705559999449179,0.12705559999449179,0.0300354000646621
X03004,2,"(1, 1)",,,,,,
X03004,2,"(1, 2)",-0.09538007292886909,-0.10176407768229984,0.08148316942518168,,,
X03004,2,"(1, 3)",-0.04198926997477051,-0.028040003677212932,0.08443997255526983,,,
X03004,2,"(1, 4)",,,,,,
X03004,2,"(2, 1)",,,,,,
X03004,2,"(2, 2)",-0.021978641954531232,-0.008841341226971833,0.06413722203675187,0.009352299999186976,0.04083009995520115,0.06457779758291236
X03004,2,"(2, 3)",-0.003899346229426213,0.0022130972928045,0.0657264591332583,0.04945148333111623,0.041090950020588934,0.0612764494477738
X03004,2,"(2, 4)",,,,,,
X03004,2,"(3, 1)",,,,,,
X03004,2,"(3, 2)",-0.07176822323099089,-0.10182990055061686,0.08793097657872426,-0.01616165998275392,-0.03568044997518882,0.07524364963794247
X03004,2,"(3, 3)",-0.006026767920410012,-0.0117645235163516,0.04694429958852139,0.04045017271577804,0.021927299967501312,0.044819271853475166
X03004,2,"(3, 4)",,,,,,
X03004,2,"(4, 1)",,,,,,
X03004,2,"(4, 2)",-0.05365183016302174,-0.04590025843540152,0.07241470129125321,,,
X03004,2,"(4, 3)",-0.056879962508311184,-0.059563541688244015,0.07326245134265451,,,
X03004,2,"(4, 4)",,,,,,
X42448,1,"(1, 1)",-0.14179221968787026,-0.20030200525661082,0.08364417165349666,0.03002114999958394,0.03002114999958394,0.05400914999995621
X42448,1,"(1, 2)",0.029850037724440268,0.0430063321841328,0.2042844671429859,-0.03262933333318566,-0.013912849999996979,0.08130046586709962
X42448,1,"(1, 3)",-0.17832275504614736,-0.13980258289135827,0.18430976088792977,-0.0340979428573129,0.024025499999879685,0.16373876883434849
X42448,1,"(1, 4)",-0.05531682237113498,-0.11774454954125885,0.17062508602015625,0.08604347000004964,0.08047624999994696,0.14694494391940152
X42448,1,"(2, 1)",0.02806600127519454,0.0007632478051931568,0.10843706523604511,0.1702000600000247,0.1541016999990461,0.09585885877729756
X42448,1,"(2, 2)",-0.16954142536618425,-0.10379021336518693,0.21054852391706674,-0.11189028571438289,-0.07091510000100243,0.21983277306470628
X42448,1,"(2, 3)",-0.056042119857039226,-0.047875362088291906,0.09636908313376731,0.03483744999994087,0.011486699999750272,0.07136621659963437
X42448,1,"(2, 4)",-0.12962713366567166,-0.05526496781571838,0.20726306390220178,0.010239499999973608,0.07299530000000232,0.17472965201645427
X42448,1,"(3, 1)",-0.09332709377684617,-0.08767625034754992,0.12541067055356037,0.04312128333314528,0.04256830000008449,0.08887022179576395
X42448,1,"(3, 2)",-0.20963409296661104,-0.23862702977937594,0.14758417687042605,-0.08672179999985019,-0.10757754999985991,0.08602322371677613
X42448,1,"(3, 3)",-0.0981364897956536,-0.07540528343705039,0.07469891297376156,-0.020830328571394472,-0.03190520000043762,0.0795018635062288
X42448,1,"(3, 4)",0.07440376998875096,0.05139839052738304,0.10742348114119127,0.11416303999994852,0.09814884999968854,0.09524335737092794
X42448,1,"(4, 1)",-0.12278301510257764,-0.19563656097227497,0.22538825828018644,-0.0690354909090109,-0.0730238999994981,0.07331352666557069
X42448,1,"(4, 2)",-0.255525603917847,-0.28401770525646775,0.19953748173868352,-0.14457519999970309,-0.13058909999926982,0.05300525567372006
X42448,1,"(4, 3)",-0.06416000225865584,-0.13152474355290178,0.2523282487073681,0.02545330000016706,0.011246100000789738,0.1331635362727528
X42448,1,"(4, 4)",-0.04530389941598828,-0.1352047016122366,0.1783725047203229,0.027517499999963287,0.034956200000578974,0.10980700270578869
X42448,2,"(1, 1)",-0.02872180815784059,-0.02872180815784059,0.039839596082936524,0.04641289999972287,0.04641289999972287,0.03640350000068793
X42448,2,"(1, 2)",-0.09878813653633271,-0.10184098132908112,0.01920636539025076,,,
X42448,2,"(1, 3)",0.00021362886642791734,-0.029143353732098365,0.0704424248416845,0.05301314999951501,0.05301314999951501,0.03788825000037832
X42448,2,"(1, 4)",-0.16537249030518344,-0.16462785683103923,0.1466629292912871,-0.08990179999909742,-0.08990179999909742,0.0
X42448,2,"(2, 1)",-0.12541287560783038,-0.12709310841819496,0.12232233700561157,-0.0773735000002489,-0.09797999999955209,0.15333754731935167
X42448,2,"(2, 2)",0.06782083322583887,0.06782083322583887,0.0,,,
X42448,2,"(2, 3)",-0.041206553046495266,-0.002570826655416636,0.09532247940544412,0.03607979999924282,0.03607979999924282,0.0
X42448,2,"(2, 4)",-0.029609099430026813,-0.015267789152779765,0.04215040610000335,0.01503609999872424,0.01503609999872424,0.0
X42448,2,"(3, 1)",-0.16740902961813586,-0.18047120891396962,0.03223796389160121,,,
X42448,2,"(3, 2)",0.0029440771467229565,-0.049948495437882545,0.12928916453228775,-0.04942274999984875,-0.04942274999984875,0.021431050000046525
X42448,2,"(3, 3)",-0.068616596082693,-0.03797349174292197,0.05892084196695607,0.0559339500000533,0.0559339500000533,0.0029575499997918087
